GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Klout Score,Gender,Posts,Followers,Following
625623478478225408,7/27/2015 7:07,http://twitter.com/xalastormer/status/625623478478225408,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@xalastormer,47 DAYS TO BASTILLE!,Poland,,,Availability,,Twitter,43,,10302,434,540
626014464257748993,7/28/2015 9:00,http://twitter.com/CourtSteighner/status/626014464257748993,#ChuckII ????,@CourtSteighner,Courtney Steighner,,,,Purchase Intent,,Twitter,21,F,2666,180,201
626026475276234753,7/28/2015 9:48,http://twitter.com/jbmanalang_/status/626026475276234753,Chuck II sige please :(((((((,@jbmanalang_,Jb Manalang,Philippines,National Capital Region,Manila,Value for money,,Twitter,32,,53483,771,351
626039044695310336,7/28/2015 10:38,http://twitter.com/tech_pearce/status/626039044695310336,"United Kingdom Trends

#ChuckII
#UnexcitingMovies
Ribena
#GBBO
#TenThingsNotToSayToAWriter",@tech_pearce,John Pearce,United Kingdom,North West,Manchester,Purchase Intent,,Twitter,64,M,205944,32388,35049
625385520626036737,7/26/2015 15:21,http://twitter.com/aimeeeR5/status/625385520626036737,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@aimeeeR5,aimee // 80 days!! ?,United Kingdom,,,Purchase Intent,,Twitter,41,F,8195,348,835
624923829006114816,7/25/2015 8:47,http://twitter.com/Sissii258/status/624923829006114816,@SchlaflosinBrln do heiss drauf. aber umso mehr auf die chuck II!!!! chucks optik mit nike-komfort? besser kanns nicht werden,@Sissii258,sis si,,,,Value for money,,Twitter,22,F,315,50,379
625392871152218113,7/26/2015 15:50,http://twitter.com/R5giveslife18/status/625392871152218113,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@R5giveslife18,Rikliff Lynch,United States of America,,,Purchase Intent,,Twitter,35,,10580,186,578
625497050780696576,7/26/2015 22:44,http://twitter.com/sofiapazcanales/status/625497050780696576,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@sofiapazcanales,Sofi R5 ,Chile,Región Metropolitana de Santiago,Santiago,Purchase Intent,,Twitter,45,F,13124,1664,2001
625386147435409408,7/26/2015 15:24,http://twitter.com/freedomdarks/status/625386147435409408,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@freedomdarks,#SometimeLastNight,,,,Purchase Intent,,Twitter,33,,5053,390,593
625385095835316225,7/26/2015 15:20,http://twitter.com/yaylauramarwno/status/625385095835316225,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@yaylauramarwno,cat loves normani,,,,Purchase Intent,,Twitter,50,,30427,1561,787
625392735793471488,7/26/2015 15:50,http://twitter.com/Wonderland2341/status/625392735793471488,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Wonderland2341,? Queen For A Day ?,United States of America,,,Purchase Intent,,Twitter,17,F,258,63,190
625393876677824513,7/26/2015 15:54,http://twitter.com/BeataR5/status/625393876677824513,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@BeataR5,Beata Brzezi?ska,,,,Purchase Intent,,Twitter,21,F,1454,624,665
626516989410963456,7/29/2015 18:17,http://twitter.com/MrPayne19/status/626516989410963456,RT @MitchMarchand Everybody want J's but I'm looking for them Chuck II's bad,@MrPayne19,The Shah,,,,Value for money,,Twitter,48,,8040,402,797
625600877772943360,7/27/2015 5:37,http://twitter.com/JE_IlocosNorte/status/625600877772943360,"RT @GlobieScoops #ChuckII huh? Don't suppose, you uh.. wanted to check that out too? @SuperElmo",@JE_IlocosNorte,JuliElmoIlocosNorte,,,,Purchase Intent,,Twitter,41,,4647,469,132
626047106407501824,7/28/2015 11:10,http://twitter.com/Rangersfan66/status/626047106407501824,Somewhat disappointed but not surprised at the #Nikefication of @Converse #ChuckII. $15 for a sockliner? What's with the greed @nike?,@Rangersfan66,Yankeesfan66,United States of America,,,Value for money,,Twitter,43,,18687,168,168
626274096423133184,7/29/2015 2:12,http://twitter.com/jefferrrson/status/626274096423133184,Those Chuck II's are hella comfy. No lie. Need some red and blue ones. So fly.,@jefferrrson,Jefferson,United States of America,,,Value for money,,Twitter,54,M,29090,1145,794
625623204070064128,7/27/2015 7:06,http://twitter.com/littlestormer/status/625623204070064128,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@littlestormer,bad blood,,,,Availability,,Twitter,22,,2971,203,193
625122080477069312,7/25/2015 21:54,http://twitter.com/justinisntfunny/status/625122080477069312,"I'm still not sold on the Chuck II. If they size the same, I'll give them a shot, though.",@justinisntfunny,Justin Clark,United States of America,,,Value for money,,Twitter,52,M,33110,554,129
626239633504907264,7/28/2015 23:55,http://twitter.com/Mryng_/status/626239633504907264,#ChuckII na white please ??,@Mryng_,Maria Bautista ,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,32,F,40247,328,86
625394870467825664,7/26/2015 15:58,http://twitter.com/ChesteR5FOREVER/status/625394870467825664,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@ChesteR5FOREVER,On My Own?,,,,Purchase Intent,,Twitter,22,,573,946,988
625616156745945088,7/27/2015 6:38,http://twitter.com/katerinar5er_/status/625616156745945088,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@katerinar5er_,katesamiotaki,,,,Purchase Intent,,Twitter,16,,506,70,136
625408495140110336,7/26/2015 16:52,http://twitter.com/amtoaj/status/625408495140110336,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@amtoaj,A?m?t?o?a?j?,,,,Purchase Intent,,Twitter,39,,13558,1419,1381
626285250033938432,7/29/2015 2:56,http://twitter.com/elizabethhmae/status/626285250033938432,"Absolutely praying that my new converse arrive before I leave today, I can see they're out for delivery ???????????? #ChuckII",@elizabethhmae,Elizabeth Hagen,United Kingdom,South East,Dover,Availability,,Twitter,40,F,14658,1192,1075
626250693888753664,7/29/2015 0:39,http://twitter.com/damienisaghost/status/626250693888753664,@Converse I know what I'm buying for school this year #ChuckII,@damienisaghost,Damien Martinez,,,,Purchase Intent,,Twitter,24,M,340,64,368
626311681459654656,7/29/2015 4:41,http://twitter.com/shamaeih/status/626311681459654656,"RT @sameie Seeing the new #ChuckII makes me want to buy it, both hi top & low top, plus 'coz of @MyJaps #TeamConversePH",@shamaeih,Trisha Mae Parsario,,,,Purchase Intent,,Twitter,41,F,14369,330,2000
627151869425680385,7/31/2015 12:20,http://twitter.com/ViluGomez01/status/627151869425680385,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@ViluGomez01,xxCathxx,Argentina,Ciudad de Buenos Aires,Buenos Aires,Value for money,,Twitter,32,,6569,866,716
625986134892527616,7/28/2015 7:08,http://twitter.com/It_sCinaa/status/625986134892527616,Blue + white sole #ChuckII ????>>,@It_sCinaa,chynna.,,,,Purchase Intent,,Twitter,35,,53045,426,236
625947662714449921,7/28/2015 4:35,http://twitter.com/xxashleyleonor/status/625947662714449921,CHUCK II <3,@xxashleyleonor,Ashley Elgort,,,,Value for money,,Twitter,31,F,7769,230,169
626032367593885700,7/28/2015 10:12,http://twitter.com/ftmmndngn/status/626032367593885700,CHUCK II PLEASE ????,@ftmmndngn,????????? ?,Philippines,Zamboanga Peninsula (Region IX),Zamboanga,Value for money,,Twitter,25,,9808,202,129
625474914557034496,7/26/2015 21:16,http://twitter.com/xmariaR5x/status/625474914557034496,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@xmariaR5x,Maria ,Colombia,Bogota,Bogota,Purchase Intent,,Twitter,44,F,22238,1320,150
626115181362434048,7/28/2015 15:41,http://twitter.com/JasonJMurray18/status/626115181362434048,Can't wait to get a pair of #ChuckII Converse ????,@JasonJMurray18,Jay,United Kingdom,,,Purchase Intent,,Twitter,38,M,4333,174,378
626101877084696576,7/28/2015 14:48,http://twitter.com/CatNosack/status/626101877084696576,Lemme get some of those @Converse Chuck Taylor II.... ?????? #Converse #ChuckII,@CatNosack,Cat Marie Nosack,United States of America,Massachusetts,Boston,Purchase Intent,,Twitter,26,,5120,320,257
625829937497436162,7/27/2015 20:47,http://twitter.com/tytlerrr/status/625829937497436162,#ChuckII - defining beauty.,@tytlerrr,Charlotte,,,,Look/Appearance,,Twitter,36,F,20472,498,369
625494540707741696,7/26/2015 22:34,http://twitter.com/LovatoWithR5/status/625494540707741696,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@LovatoWithR5,?TYSM ALLISON?,Mexico,Distrito Federal,Mexico City,Purchase Intent,,Twitter,41,F,6438,179,146
625614661455458304,7/27/2015 6:32,http://twitter.com/RhythmOfJ/status/625614661455458304,"RT @erikaaamags Converse Chuck II in Shanghai, China.",@RhythmOfJ,Beyond,,,,Value for money,,Twitter,42,,16547,162,148
626113305795362816,7/28/2015 15:33,http://twitter.com/ninjaparade/status/626113305795362816,"@Converse so, today your new Chuck II shoes came out. I tried to purchase a pair of black high tops on my phone for 15 minutes.",@ninjaparade,Uaz Jaum ™,Canada,British Columbia,Vancouver,Availability,,Twitter,43,,2454,710,638
625406487888797696,7/26/2015 16:45,http://twitter.com/rocioelgorriaga/status/625406487888797696,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@rocioelgorriaga,? ? ? ? ? ? ?,,,,Purchase Intent,,Twitter,48,,40435,1235,905
626082447495532544,7/28/2015 13:31,http://twitter.com/enjoinskull/status/626082447495532544,Converse Chuck II ???????,@enjoinskull,en?? .,,,,Value for money,,Twitter,37,,57841,297,293
625394834501558273,7/26/2015 15:58,http://twitter.com/JadeeeR5/status/625394834501558273,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@JadeeeR5,jade || 4,United States of America,,,Purchase Intent,,Twitter,61,F,151820,4677,169
625385579149049856,7/26/2015 15:21,http://twitter.com/Airy_Erin/status/625385579149049856,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Airy_Erin,QueenSuperfruit,,,,Purchase Intent,,Twitter,25,,5840,180,316
625018349630525441,7/25/2015 15:02,http://twitter.com/Donahontas/status/625018349630525441,I want a pair of Chuck II's @Converse,@Donahontas,Mike.,United States of America,Texas,McAllen,Value for money,,Twitter,43,M,26719,820,599
626099913340899328,7/28/2015 14:40,http://twitter.com/pri_ms7/status/626099913340899328,"Adorei o novo formato de all star que lançou, não mudou muito, mas está mais moderno ;) #Nike #ChuckII",@pri_ms7,Priscilaaa,Brazil,,,Availability,,Twitter,25,,2959,485,564
625385056626802688,7/26/2015 15:19,http://twitter.com/amalier5_/status/625385056626802688,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@amalier5_,ämä?î? ?,,,,Purchase Intent,,Twitter,43,F,14373,236,161
625380461926326272,7/26/2015 15:01,http://twitter.com/KingRicharding/status/625380461926326272,"I love that @SidewalkHustle was the first place I read about the Chuck II's. They're ahead of the game, guys.",@KingRicharding,Richard Harding,Canada,Ontario,Toronto,Purchase Intent,,Twitter,16,M,1568,78,174
626401935889952769,7/29/2015 10:40,http://twitter.com/gabrielleguds/status/626401935889952769,"Vão fazer mudanças no all star, já quero o novo.
#ChegaLogoSetembro #AllStar #Converse #ChuckII",@gabrielleguds,Gabrielle Guds,Brazil,,,Availability,,Twitter,24,F,2786,194,146
626200963217534976,7/28/2015 21:21,http://twitter.com/AlRERNEST/status/626200963217534976,Debating if I should buy the new Chuck II's?!?!,@AlRERNEST,Ern,,,,Value for money,,Twitter,39,,24290,443,244
625390280510824448,7/26/2015 15:40,http://twitter.com/biebs_kidrauhl5/status/625390280510824448,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@biebs_kidrauhl5,Justin,,,,Purchase Intent,,Twitter,36,M,32461,674,531
626159051815165953,7/28/2015 18:35,http://twitter.com/LilLongLegs/status/626159051815165953,I don't really see the difference in Chucks v.s Chuck II's,@LilLongLegs,Mia Murphy,United States of America,Illinois,,Value for money,,Twitter,24,F,4416,55,100
625892148882202624,7/28/2015 0:54,http://twitter.com/UniquaVerde/status/625892148882202624,I want chuck II,@UniquaVerde,Uniqua Verde ,,,,Value for money,,Twitter,26,,13233,386,509
625431050097983488,7/26/2015 18:22,http://twitter.com/r5rocks103/status/625431050097983488,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@r5rocks103,Kaitlyn,United States of America,,,Purchase Intent,,Twitter,48,F,64332,3505,407
626005998499565568,7/28/2015 8:27,http://twitter.com/eckaang/status/626005998499565568,Wait for me #ChuckII ????,@eckaang,eckaa.,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,32,,23642,402,343
626146289118527488,7/28/2015 17:44,http://twitter.com/blkkorchid/status/626146289118527488,chuck II or vans? hmmmm,@blkkorchid,christine,United States of America,,,Value for money,,Twitter,31,F,9837,487,170
626125211428093952,7/28/2015 16:20,http://twitter.com/santy_corradini/status/626125211428093952,@Converse Necesito ya las @Converse ChuckII,@santy_corradini,LocuraAndante,,,,Value for money,,Twitter,35,,2540,341,304
625385034988584961,7/26/2015 15:19,http://twitter.com/hemmosmuse/status/625385034988584961,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@hemmosmuse,chan misses jacob,United States of America,Massachusetts,Boston,Purchase Intent,,Twitter,49,M,62267,2314,1782
627217693880422400,7/31/2015 16:42,http://twitter.com/HardySoup/status/627217693880422400,Telling people I got my #ChuckII converse  from @bagginsfootwear is the best ?? #ChucksRUs #zerochucksgiven #converse,@HardySoup,Hardy,Canada,Alberta,Calgary,Availability,,Twitter,32,M,14226,166,656
625396553298022400,7/26/2015 16:05,http://twitter.com/valeriamartin94/status/625396553298022400,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@valeriamartin94,ValeriaLynchR5,,,,Purchase Intent,,Twitter,42,,6156,181,185
626172088420728833,7/28/2015 19:27,http://twitter.com/haikal_hazman/status/626172088420728833,"@alipOmaq @fakhridenesalim aku xda kelas so nk tdoq.
#ChuckII 
#WalterPalmer",@haikal_hazman,haikal hazman,Malaysia,,,Purchase Intent,,Twitter,47,,14572,425,385
625385039296102401,7/26/2015 15:19,http://twitter.com/BjrkBrun/status/625385039296102401,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@BjrkBrun,5yearsofonedirection,,,,Purchase Intent,,Twitter,34,,11135,181,203
625940932215468032,7/28/2015 4:08,http://twitter.com/Miguel9424/status/625940932215468032,Really trying to get these #ChuckII ??????,@Miguel9424,Miguel Alvarez,United States of America,Arizona,,Purchase Intent,,Twitter,16,M,1562,238,352
626441265022775296,7/29/2015 13:16,http://twitter.com/BurgundyBlue/status/626441265022775296,Ok. Who wants to buy me some Chuck II’s?,@BurgundyBlue,Matt Powell,United States of America,Colorado,Denver,Value for money,,Twitter,42,M,21869,631,536
625662831007006720,7/27/2015 9:43,http://twitter.com/Ladyfag/status/625662831007006720,Thanx @converse excited that my new ##chuckII are actually comfortable! Now if only you could do the same for my 6 inch stiletto's...,@Ladyfag,Ladyfag,United States of America,,,Purchase Intent,,Twitter,53,,4288,7385,233
627146135027720192,7/31/2015 11:57,http://twitter.com/jackswithsirens/status/627146135027720192,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@jackswithsirens,rach ???,,,,Value for money,,Twitter,57,,131861,13239,379
626015581771288576,7/28/2015 9:05,http://twitter.com/vampireluvrgurl/status/626015581771288576,I may or may not have ordered another pair of converse... ?? #ChuckII,@vampireluvrgurl,Mia,United Kingdom,,,Purchase Intent,,Twitter,,F,3575,2252,2033
626036503433605120,7/28/2015 10:28,http://twitter.com/thomasthetyler/status/626036503433605120,Want a pair of those chuck II's lol,@thomasthetyler,Tyler Thomas ,United States of America,Georgia,Atlanta,Value for money,,Twitter,45,M,45694,617,307
624957525075566592,7/25/2015 11:00,http://twitter.com/lisacm/status/624957525075566592,@bobaycock @ONM_Guy @lbstewart @CharlotteNOW oh I love the new Chuck II!,@lisacm,Lisa Murphy,United States of America,Connecticut,Hartford,Value for money,,Twitter,23,F,716,74,131
626173688312823808,7/28/2015 19:33,http://twitter.com/dynamitedickey/status/626173688312823808,@Nike I like the new launch of #ChuckII overall but please tell me you're going to bring back the red stripe on the sole??,@dynamitedickey,Brian Dickey,Canada,Alberta,Calgary,Purchase Intent,,Twitter,21,M,520,86,475
626062499075489792,7/28/2015 12:11,http://twitter.com/MalaurieBoco/status/626062499075489792,Elles sont grave sympas les Chuck II,@MalaurieBoco,Malo,France,Île-de-France,Melun,Value for money,,Twitter,40,M,9808,114,106
625929730185932800,7/28/2015 3:24,http://twitter.com/ngiltengil/status/625929730185932800,Ya Allah pengen @ConverseID #ChuckII ??,@ngiltengil,Widyuta Wibisana,Indonesia,Yogyakarta,Yogyakarta,Purchase Intent,,Twitter,41,,16497,427,322
625974386055618560,7/28/2015 6:21,http://twitter.com/prieta_xo/status/625974386055618560,"Haven't had a pair of chucks in so long but I'm tryna cop a pair of the #ChuckII, them jawns look tuff. ????",@prieta_xo,Emily Denisse,United States of America,,,Purchase Intent,,Twitter,27,F,260,2170,2163
